UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
3661,1990,Male,"under $25,000",Single (no kids),Current Undergraduate,Republican,,,No,No,No,No,Public,Yes,Yes,No,,,Yes,Yes,Science,Study first,No,Yes,,Yes,Giving,Yes,Yes,,No,No,,,No,,,Yes,No,No,P.M.,Yes,Start,,No,Circumstances,Yes,No,Yes,No,No,Mysterious,No,Yes,Tunes,Technology,Yes,No,Yes,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,,Yes,Yes,89
3662,NA,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Giving,No,No,Pragmatist,No,No,Hot headed,Standard hours,No,,Yes,Yes,Yes,,P.M.,Yes,End,,Yes,Circumstances,No,No,Yes,No,No,TMI,No,Yes,Tunes,People,Yes,Yes,No,No,Yes,Demanding,,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,No,,Yes,Grrr people,Yes,,,No,Yes,Yes,Yes,No,No,No,No,No,Rent,Pessimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,,No,Yes,Yes,Yes,No,75
3663,1990,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Libertarian,No,No,No,Yes,No,Yes,Private,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,Yes,Yes,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Right,No,No,Yes,No,A.M.,Yes,Start,Yes,Yes,Me,Yes,No,Yes,Yes,No,Mysterious,Yes,No,Talk,Technology,No,Yes,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Umm...,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Nope,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,101
3664,1969,Male,,Single (no kids),Bachelor's Degree,Democrat,,,,,,,,,No,No,Yes,,Yes,Yes,Science,Study first,,Yes,,,,,,,,,Cool headed,Odd hours,No,Happy,Yes,No,,,,,,,,,,,,,,,,,Tunes,People,No,No,Yes,Yes,No,Supportive,No,PC,,,,,,,,,,,,,,Yes,Yes,No,Yes,No,,,No,,,,,,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,47
3665,1992,Male,"under $25,000",Single (no kids),Current Undergraduate,Libertarian,,No,Yes,No,Yes,No,Public,Yes,Yes,No,,Yes,No,Yes,Science,Try first,Yes,Yes,Yes,No,Receiving,Yes,No,Pragmatist,No,Yes,,,,,,,,,P.M.,Yes,End,Yes,No,Me,Yes,Yes,No,Yes,No,TMI,No,No,Tunes,Technology,No,No,Yes,Yes,No,Supportive,No,PC,Yes,Cautious,,Yes!,No,Space,Yes,Online,No,No,Yes,Yes,Grrr people,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Rent,Optimist,Mom,No,,Yes,Yes,Nope,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,88
3666,1997,Female,"$50,000 - $74,999",Single (no kids),Current K-12,Republican,Yes,Yes,No,No,Yes,Yes,Private,No,Yes,No,No,Yes,Yes,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,,,Happy,,,,Yes,P.M.,No,Start,Yes,Yes,,Yes,,,No,,,,,,,Yes,,Yes,No,Yes,Demanding,,,Yes,,No,,,Space,,In-person,No,,,,,Yes,Yes,Yes,,,,Yes,No,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,55
3667,1970,Female,"over $150,000",Married (w/kids),Bachelor's Degree,Republican,,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,,Yes,Art,Study first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,No,No,No,A.M.,Yes,End,No,No,Me,No,Yes,Yes,Yes,No,TMI,No,No,Tunes,Technology,No,No,No,Yes,Yes,Supportive,No,,No,Cautious,No,Yes!,No,Space,No,Online,No,Yes,No,Yes,Grrr people,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,98
3668,1997,Male,,Single (no kids),,Independent,Yes,Yes,No,No,Yes,Yes,Public,No,Yes,Yes,Yes,No,No,Yes,Science,Try first,No,No,No,No,Giving,No,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,No,No,No,Yes,A.M.,No,End,Yes,No,Me,No,No,Yes,Yes,Yes,Mysterious,No,No,Talk,Technology,No,Yes,Yes,No,No,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,Yes,Online,No,No,Yes,Yes,Grrr people,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Own,Pessimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,101
3669,1980,,"over $150,000",Married (no kids),Associate's Degree,Republican,,No,No,Yes,No,Yes,Private,Yes,No,No,Yes,Yes,No,Yes,Science,,No,Yes,Yes,No,Giving,No,No,Idealist,Yes,No,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,,Yes,Yes,Me,Yes,Yes,No,Yes,Yes,TMI,,,,,,,,,,,,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,,,,,,,,,,,,,,,,,,,,Optimist,Dad,,Yes,Yes,Yes,,,,No,Yes,,,,,,,58
3670,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard hours,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,Yes,Cautious,No,Umm...,No,,Yes,,No,,,,,Yes,No,No,,No,Yes,,Yes,Yes,No,No,No,Own,,,,,,,,,,No,Yes,Yes,Yes,Yes,,,,28
3671,1981,Female,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Other,Yes,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,No,Happy,No,Yes,Yes,Yes,A.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,TMI,No,No,Tunes,Technology,Yes,Yes,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Umm...,No,Space,Yes,Online,No,No,Yes,Yes,Grrr people,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Only-child,No,Yes,No,101
3672,1972,Male,"$50,000 - $74,999",Married (w/kids),,Republican,No,Yes,No,Yes,Yes,Yes,Public,No,No,No,Yes,No,No,Yes,Art,Study first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,A.M.,No,End,Yes,Yes,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,No,Yes,Talk,Technology,Yes,No,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,101
3673,NA,,,,,,,,No,Yes,,No,,No,Yes,,,No,,Yes,Science,,,,,,Giving,Yes,Yes,,,No,,,,,,No,No,,A.M.,,,,,Me,Yes,Yes,No,No,Yes,,No,,Talk,,No,,Yes,,,,No,,No,Cautious,,Yes!,,,No,In-person,No,,Yes,Yes,Grrr people,Yes,No,,Yes,Yes,Yes,Yes,No,,No,Yes,,,,Mom,,Yes,,No,,Yes,No,No,No,,Yes,Yes,,No,No,55
3674,1980,Male,"under $25,000",Single (no kids),Bachelor's Degree,Libertarian,No,,No,No,No,Yes,,,Yes,No,Yes,,No,Yes,Science,Study first,No,,,,Giving,Yes,Yes,Idealist,No,Yes,Cool headed,Odd hours,No,,Yes,Yes,,,,,,Yes,No,Me,No,No,No,Yes,No,,,,Talk,,,,,,,Supportive,No,Mac,Yes,,No,,,,Yes,,,,Yes,,Yay people!,Yes,,,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Rent,,Dad,No,Yes,Yes,No,Nope,,No,,,,No,Only-child,,Yes,,62
3675,NA,,,,,,,,,,No,No,Public,No,,,No,Yes,No,Yes,Art,Try first,No,No,No,No,Giving,Yes,No,Idealist,No,Yes,,,,,,,,,,,,,,,,,,,Yes,TMI,No,No,,,,,,,,,,,,Cautious,,Yes!,Yes,Socialize,No,In-person,No,,,,,,,,,,,,Yes,No,No,Yes,No,,Optimist,Mom,No,,,,,,,,,,,Yes,Yes,No,,42
3676,1987,Female,"$25,001 - $50,000",Single (no kids),High School Diploma,Democrat,,,,,,,,,Yes,No,Yes,No,No,Yes,Art,Try first,Yes,Yes,,No,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,,,,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Circumstances,No,Yes,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,No,,No,Supportive,No,PC,No,Risk-friendly,No,Yes!,Yes,Space,No,In-person,Yes,Yes,No,Yes,Yay people!,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Own,Optimist,Mom,No,No,No,Yes,Nope,No,No,Yes,No,Yes,No,Only-child,No,No,No,88
3677,1985,Male,"$50,000 - $74,999",Married (w/kids),,,,Yes,No,Yes,No,No,Public,No,No,No,No,No,,,,Study first,No,Yes,Yes,Yes,Giving,No,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Me,No,No,Yes,No,No,,,,Tunes,People,Yes,No,No,No,Yes,Supportive,,Mac,Yes,Risk-friendly,No,,,,,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Own,,,,No,Yes,Yes,Check!,Yes,No,No,Yes,,Yes,Yes,Yes,Yes,Yes,85
3678,1971,Male,"$75,000 - $100,000",Married (w/kids),,,No,Yes,No,Yes,Yes,No,Private,No,Yes,No,Yes,Yes,Yes,Yes,Art,Try first,Yes,Yes,No,No,Giving,Yes,No,Idealist,No,Yes,Cool headed,Odd hours,No,Right,Yes,Yes,Yes,Yes,P.M.,Yes,End,Yes,No,Me,Yes,Yes,No,Yes,Yes,TMI,Yes,Yes,Talk,Technology,No,Yes,Yes,Yes,No,Demanding,Yes,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,Online,No,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Rent,Optimist,Mom,Yes,Yes,No,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,101
3679,1963,Male,"over $150,000",Married (w/kids),,,No,Yes,No,Yes,No,No,Private,No,Yes,No,No,No,Yes,Yes,Science,Try first,Yes,No,No,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Right,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,Yes,Me,No,No,No,Yes,No,TMI,Yes,No,Talk,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Own,Optimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,101
3680,1985,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Libertarian,,,,,,,,,,,No,Yes,,Yes,Art,,Yes,Yes,Yes,No,Giving,,,,,,,,,,,,,,,,,,,,,,Yes,,No,Mysterious,,Yes,,,Yes,No,Yes,Yes,Yes,Demanding,,Mac,,,,,,,,,,,,Yes,Yay people!,Yes,Yes,Yes,No,Yes,Yes,No,No,,,,,,,,No,,Yes,Yes,Check!,Yes,No,,,Yes,No,Yes,No,Yes,Yes,42
3681,1995,Female,"under $25,000",Single (no kids),Current Undergraduate,Independent,Yes,Yes,No,No,Yes,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Art,Study first,No,Yes,Yes,No,Giving,No,No,Idealist,No,Yes,Hot headed,Odd hours,No,Right,Yes,Yes,No,No,A.M.,No,Start,Yes,No,Circumstances,Yes,No,No,No,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,No,Yes,Demanding,Yes,Mac,Yes,Cautious,Yes,Yes!,Yes,Space,No,In-person,No,No,Yes,Yes,Grrr people,,,,,,No,Yes,No,Yes,No,No,Yes,Rent,Optimist,Dad,No,Yes,Yes,Yes,Nope,No,No,No,Yes,Yes,No,Yes,No,No,No,96
3682,1950,Male,,,,Independent,No,No,No,No,No,No,Public,No,No,No,,Yes,No,Yes,Science,Study first,,No,No,No,Giving,No,No,Pragmatist,,Yes,Cool headed,,Yes,,,Yes,No,,A.M.,Yes,,Yes,Yes,Me,Yes,Yes,Yes,No,Yes,,No,Yes,Talk,Technology,Yes,,,,,,,,,,,,,,,,,No,Yes,,Grrr people,,,,,,,,No,No,Yes,No,No,Own,Pessimist,Dad,Yes,Yes,Yes,,,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,66
3683,NA,,,,,,Yes,Yes,Yes,No,Yes,Yes,Public,,Yes,No,No,Yes,Yes,Yes,Science,Study first,Yes,No,No,Yes,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
3684,1950,Female,"$50,000 - $74,999",Married (no kids),,Democrat,No,Yes,No,No,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Art,Study first,No,No,No,No,Giving,Yes,No,Idealist,No,No,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,No,No,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,No,No,No,Demanding,No,Mac,Yes,Cautious,Yes,Yes!,,Space,No,Online,No,Yes,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,Yes,No,Yes,Yes,Yes,Only-child,Yes,No,No,100
3685,1992,Male,"$25,001 - $50,000",Single (no kids),Current Undergraduate,Democrat,No,Yes,No,No,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Art,Study first,Yes,No,No,No,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Me,Yes,No,No,No,Yes,Mysterious,No,No,Tunes,Technology,Yes,No,No,Yes,No,Demanding,No,Mac,No,Cautious,No,Umm...,No,Space,Yes,Online,No,No,Yes,No,Yay people!,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Own,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,No,101
3686,NA,,,,,,No,Yes,No,No,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,No,Yes,Yes,Giving,Yes,No,Idealist,No,Yes,Hot headed,,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,TMI,No,No,Talk,Technology,Yes,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,81
3687,1956,Male,"$100,001 - $150,000",Married (w/kids),Associate's Degree,Republican,Yes,No,No,Yes,No,Yes,Public,No,No,No,No,No,No,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,No,Mysterious,Yes,No,Tunes,People,Yes,Yes,Yes,Yes,No,Demanding,Yes,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,No,No,Grrr people,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Own,Optimist,Mom,No,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,101
3688,NA,,,,,,,,,,,No,Public,,,,,,No,Yes,Art,Study first,Yes,,,Yes,,Yes,No,,,,Cool headed,,Yes,,,Yes,No,,P.M.,,,Yes,,,,No,No,No,No,,No,,Talk,People,Yes,,Yes,,No,,Yes,,Yes,Cautious,,Yes!,No,Socialize,Yes,Online,No,No,,No,Yay people!,Yes,Yes,Yes,No,No,Yes,Yes,Yes,,Yes,Yes,No,Own,Optimist,Mom,No,No,,No,Check!,No,No,No,Yes,,Yes,Yes,,Yes,,63
3689,NA,,,,,,Yes,Yes,No,No,Yes,No,Private,No,Yes,Yes,Yes,Yes,Yes,Yes,Art,Try first,No,No,No,Yes,Receiving,No,No,Idealist,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
3690,NA,,,,,,,Yes,No,Yes,No,Yes,Public,No,,,Yes,No,No,Yes,Science,Try first,Yes,,No,No,Receiving,Yes,Yes,Pragmatist,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
3691,1985,Male,"$25,001 - $50,000",Single (no kids),Associate's Degree,Republican,,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Odd hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,No,No,Me,No,Yes,No,Yes,No,Mysterious,No,No,Tunes,People,No,No,Yes,Yes,No,Supportive,No,PC,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Rent,Pessimist,Dad,No,Yes,Yes,Yes,Nope,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,84
3692,1999,Female,,Single (no kids),Current K-12,Independent,Yes,No,No,No,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Study first,Yes,Yes,No,Yes,Receiving,No,Yes,Idealist,No,Yes,Hot headed,Odd hours,No,Happy,No,Yes,No,Yes,P.M.,No,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,Yes,TMI,No,No,Tunes,People,No,No,Yes,No,Yes,Supportive,No,Mac,No,Risk-friendly,Yes,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,101
3693,1992,Female,"under $25,000",Single (no kids),Current Undergraduate,Independent,Yes,No,No,No,No,No,Public,Yes,No,Yes,No,No,Yes,Yes,Art,Try first,No,Yes,Yes,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,No,No,Yes,No,P.M.,Yes,Start,Yes,No,Me,No,No,No,Yes,No,TMI,No,No,Tunes,Technology,Yes,Yes,Yes,Yes,Yes,Demanding,No,PC,Yes,Risk-friendly,Yes,Umm...,No,Space,No,In-person,No,Yes,Yes,No,Grrr people,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Own,Pessimist,Dad,No,No,Yes,Yes,Check!,No,No,No,No,Yes,No,Yes,Yes,Yes,No,101
3694,1963,Male,"$100,001 - $150,000",Domestic Partners (no kids),High School Diploma,Independent,No,Yes,No,Yes,No,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Right,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cautious,No,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,53
3695,1995,Male,,Single (no kids),,Republican,No,No,Yes,No,No,Yes,Public,No,No,No,No,No,No,Yes,Science,Try first,No,Yes,No,Yes,Receiving,No,Yes,Idealist,No,No,Cool headed,Odd hours,No,Right,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,Yes,Me,Yes,No,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,No,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,No,Online,No,Yes,Yes,Yes,Yay people!,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,,Yes,No,No,Yes,100
3696,1971,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Libertarian,Yes,No,No,Yes,Yes,Yes,Public,Yes,Yes,No,No,No,No,Yes,Science,Try first,Yes,No,Yes,No,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,Yes,Happy,No,Yes,No,No,P.M.,Yes,End,Yes,Yes,Me,Yes,Yes,Yes,No,Yes,Mysterious,Yes,No,Talk,Technology,No,Yes,Yes,Yes,No,Supportive,No,PC,No,Risk-friendly,No,Umm...,No,Space,No,Online,Yes,Yes,Yes,No,Grrr people,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Own,Pessimist,Dad,No,Yes,No,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,101
3697,NA,,,,,,,No,No,Yes,No,,Public,Yes,No,No,No,Yes,No,Yes,Science,Study first,No,No,No,No,Giving,No,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,No,Yes,Yes,No,A.M.,Yes,Start,Yes,Yes,Circumstances,Yes,Yes,No,Yes,Yes,Mysterious,No,Yes,Talk,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,Yes,No,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,99
3698,NA,,,,,,No,Yes,No,No,Yes,Yes,Private,No,No,Yes,Yes,Yes,Yes,Yes,Science,Try first,No,No,No,Yes,Giving,No,Yes,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,No,No,Yes,A.M.,No,End,Yes,No,Circumstances,No,No,Yes,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,No,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,Yes,Online,No,Yes,No,No,Yay people!,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Own,Pessimist,Dad,No,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,101
3699,NA,,,,,,,Yes,Yes,No,No,No,Public,,No,No,Yes,No,Yes,Yes,Art,Study first,No,Yes,No,No,Receiving,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
3700,1979,Female,"$75,000 - $100,000",Married (w/kids),High School Diploma,Other,Yes,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Study first,Yes,Yes,No,No,Giving,Yes,No,Pragmatist,Yes,Yes,Hot headed,Odd hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Circumstances,No,No,No,No,No,Mysterious,No,Yes,Talk,People,No,Yes,Yes,Yes,Yes,Demanding,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,Online,Yes,No,Yes,No,Yay people!,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Rent,Pessimist,Dad,Yes,Yes,No,Yes,Check!,No,No,No,Yes,No,No,Yes,Yes,No,Yes,101
3701,1986,Male,"under $25,000",Domestic Partners (no kids),Master's Degree,Libertarian,,Yes,No,No,Yes,No,Public,No,Yes,No,Yes,No,Yes,No,Science,Study first,No,No,No,No,Giving,Yes,,,,,,,,,,,,,,Yes,Start,Yes,Yes,Me,Yes,Yes,No,No,Yes,TMI,Yes,Yes,,,,,,,,,,,,,,,No,,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,49
3702,1973,Female,,Married (no kids),,Independent,No,No,No,No,Yes,No,Public,No,Yes,No,,Yes,No,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Me,No,,No,No,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Socialize,No,,No,No,Yes,Yes,Grrr people,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,No,Yes,Yes,No,Check!,No,No,No,Yes,Yes,No,Yes,Yes,,No,97
3703,1999,Female,"under $25,000",Single (no kids),Current K-12,Democrat,,,,,,,,,,,Yes,No,Yes,Yes,Art,Try first,No,No,No,Yes,Receiving,No,No,Idealist,No,No,Cool headed,Standard hours,No,Happy,No,No,No,Yes,A.M.,No,End,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,,Tunes,People,,,,No,Yes,Supportive,Yes,PC,No,Cautious,Yes,Yes!,No,Space,Yes,In-person,No,No,No,No,Grrr people,Yes,No,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,No,Yes,,,,,,Yes,67
